gbif,tank,genus_jw,se_jw,gswitch,bothtpl,suspect,remove,keep.manual
Tabernaemontana cumingiana,Tabernaemontana cumingiana,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana undulata,Tabernaemontana undulata,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana pubescens,Tabernaemontana pubescens,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana citrifolia,Tabernaemontana citrifolia,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana recurva,Tabernaemontana recurva,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana flavicans,Tabernaemontana flavicans,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana grandiflora,Tabernaemontana grandiflora,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana juruana,Tabernaemontana juruana,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana laurifolia,Tabernaemontana laurifolia,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana capsicoides,Tabernaemontana capsicoides,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana ventricosa,Tabernaemontana ventricosa,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana longiflora,Tabernaemontana longiflora,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana nitida,Tabernaemontana nitida,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana latifolia,Tabernaemontana latifolia,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana amygdalifolia,Tabernaemontana amygdalifolia,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana punctulata,Tabernaemontana punctulata,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana macrophylla,Tabernaemontana macrophylla,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana heterophylla,Tabernaemontana heterophylla,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana albescens,Tabernaemontana albescens,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana stenoloba,Tabernaemontana stenoloba,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana orientalis,Tabernaemontana orientalis,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana mindorensis,Tabernaemontana mindorensis,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana laxa,Tabernaemontana laxa,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana polygama,Tabernaemontana polygama,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana mauritiana,Tabernaemontana mauritiana,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana subglobosa,Tabernaemontana subglobosa,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana siphilitica,Tabernaemontana siphilitica,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana cuyabensis,Tabernaemontana cuyabensis,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana angolensis,Tabernaemontana angolensis,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana sananho,Tabernaemontana sananho,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana speciosa,Tabernaemontana speciosa,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana holstii,Tabernaemontana holstii,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana pachysiphon,Tabernaemontana pachysiphon,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana buchtienii,Tabernaemontana buchtienii,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana siamensis,Tabernaemontana siamensis,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana amsonia,Tabernaemontana amsonia,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana alba,Tabernaemontana alba,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana persicariifolia,Tabernaemontana persicariifolia,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana smithii,Tabernaemontana smithii,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana hexagona,Tabernaemontana hexagona,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana coffeoides,Tabernaemontana coffeoides,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana paisavelensis,Tabernaemontana paisavelensis,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana pacifica,Tabernaemontana pacifica,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana guianensis,Tabernaemontana guianensis,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana divaricata,Tabernaemontana divaricata,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana nereifolia,Tabernaemontana nereifolia,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana oligantha,Tabernaemontana oligantha,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana crassa,Tabernaemontana crassa,1,1,False,FALSE,FALSE,FALSE,
Tabernaemontana olivacea,Tabernaemontana olivacea,1,1,False,FALSE,FALSE,FALSE,
Tabernanthe iboga,Tabernanthe iboga,1,1,False,FALSE,FALSE,FALSE,
Tabernanthe subsessilis,Tabernanthe subsessilis,1,1,False,FALSE,FALSE,FALSE,
Tabernanthe mannii,Tabernanthe mannii,1,1,False,FALSE,FALSE,FALSE,
Tabernanthe pubescens,Tabernanthe pubescens,1,1,False,FALSE,FALSE,FALSE,
Tacazzea kirkii,Tacazzea kirkii,1,1,False,FALSE,FALSE,FALSE,
Tacazzea apiculata,Tacazzea apiculata,1,1,False,FALSE,FALSE,FALSE,
Tacca palmatifida,Tacca palmatifida,1,1,False,FALSE,FALSE,FALSE,
Tacca maculata,Tacca maculata,1,1,False,FALSE,FALSE,FALSE,
Tacca plantaginea,Tacca plantaginea,1,1,False,FALSE,FALSE,FALSE,
Tacca palmata,Tacca palmata,1,1,False,FALSE,FALSE,FALSE,
Tacca integrifolia,Tacca integrifolia,1,1,False,FALSE,FALSE,FALSE,
Tacca leontopetaloides,Tacca leontopetaloides,1,1,False,FALSE,FALSE,FALSE,
Tacca chantieri,Tacca chantieri,1,1,False,FALSE,FALSE,FALSE,
Taccarum weddellianum,Taccarum weddellianum,1,1,False,FALSE,FALSE,FALSE,
Taccarum warmingii,Taccarum warmingii,1,1,False,FALSE,FALSE,FALSE,
Tachiadenus longiflorus,Tachiadenus longiflorus,1,1,False,FALSE,FALSE,FALSE,
Tachigali myrmecophila,Tachigali myrmecophila,1,1,False,FALSE,FALSE,FALSE,
Tachigali paniculata,Tachigali paniculata,1,1,False,FALSE,FALSE,FALSE,
Tachigali myrmecophilum,Tachigali myrmecophila,1,1,True,FALSE,FALSE,FALSE,
Tachigali versicolor,Tachigali versicolor,1,1,False,FALSE,FALSE,FALSE,
Tadehagi pseudotriquetrum,Tadehagi pseudotriquetrum,1,1,False,FALSE,FALSE,FALSE,
Taenidia integerrima,Taenidia integerrima,1,1,False,FALSE,FALSE,FALSE,
Taeniophyllum glandulosum,Taeniophyllum glandulosum,1,1,False,FALSE,FALSE,FALSE,
Tagetes filifolia,Tagetes filifolia,1,1,False,FALSE,FALSE,FALSE,
Tagetes erecta,Tagetes erecta,1,1,False,FALSE,FALSE,FALSE,
Tagetes lucida,Tagetes lucida,1,1,False,FALSE,FALSE,FALSE,
Tagetes minuta,Tagetes minuta,1,1,False,FALSE,FALSE,FALSE,
Tainia penangiana,Tainia penangiana,1,1,False,FALSE,FALSE,FALSE,
Tainia papuana,Tainia papuana,1,1,False,FALSE,FALSE,FALSE,
Taiwania cryptomerioides,Taiwania cryptomerioides,1,1,False,FALSE,FALSE,FALSE,
Takhtajania perrieri,Takhtajania perrieri,1,1,False,FALSE,FALSE,FALSE,
Talbotia elegans,Talbotia elegans,1,1,False,FALSE,FALSE,FALSE,
Talguenea quinquenervia,Talguenea quinquenervia,1,1,False,FALSE,FALSE,FALSE,
Talinaria palmeri,Talinaria palmeri,1,1,False,FALSE,FALSE,FALSE,
Talinaria coahuilensis,Talinaria coahuilensis,1,1,False,FALSE,FALSE,FALSE,
Talinella pachypoda,Talinella pachypoda,1,1,False,FALSE,FALSE,FALSE,
Talinum mucronatum,Talinum mucronatum,1,1,False,FALSE,FALSE,FALSE,
Talinum umbellatum,Talinum umbellatum,1,1,False,FALSE,FALSE,FALSE,
Talinum racemosum,Talinum racemosum,1,1,False,FALSE,FALSE,FALSE,
Talinum paniculatum,Talinum paniculatum,1,1,False,FALSE,FALSE,FALSE,
Talinum cuneifolium,Talinum cuneifolium,1,1,False,FALSE,FALSE,FALSE,
Talinum patens,Talinum patens,1,1,False,FALSE,FALSE,FALSE,
Talinum crassifolium,Talinum crassifolium,1,1,False,FALSE,FALSE,FALSE,
Talinum polygaloides,Talinum polygaloides,1,1,False,FALSE,FALSE,FALSE,
Talinum sarmentosum,Talinum sarmentosum,1,1,False,FALSE,FALSE,FALSE,
Talinum caffrum,Talinum caffrum,1,1,False,FALSE,FALSE,FALSE,
Talinum purpureum,Talinum purpureum,1,1,False,FALSE,FALSE,FALSE,
Talinum guadalupense,Talinum guadalupense,1,1,False,FALSE,FALSE,FALSE,
Talinum coahuilense,Talinum coahuilense,1,1,False,FALSE,FALSE,FALSE,
Talinum portulacifolium,Talinum portulacifolium,1,1,False,FALSE,FALSE,FALSE,
Talinum fruticosum,Talinum fruticosum,1,1,False,FALSE,FALSE,FALSE,
Talinum confusum,Talinum confusum,1,1,False,FALSE,FALSE,FALSE,
Talipariti macrophyllum,Talipariti macrophyllum,1,1,False,FALSE,FALSE,FALSE,
Talipariti hamabo,Talipariti hamabo,1,1,False,FALSE,FALSE,FALSE,
Talipariti elatum,Talipariti elatum,1,1,False,FALSE,FALSE,FALSE,
Talipariti hastatum,Talipariti hastatum,1,1,False,FALSE,FALSE,FALSE,
Talipariti tiliaceum,Talipariti tiliaceum,1,1,False,FALSE,FALSE,FALSE,
Talipariti glabrum,Talipariti glabrum,1,1,False,FALSE,FALSE,FALSE,
Talisia nervosa,Talisia nervosa,1,1,False,FALSE,FALSE,FALSE,
Talisia pygmaea,Talisia pygmaea,1,1,False,FALSE,FALSE,FALSE,
Talisia amaruayana,Talisia amaruayana,1,1,False,FALSE,FALSE,FALSE,
Talisia angustifolia,Talisia angustifolia,1,1,False,FALSE,FALSE,FALSE,
Talisia grandifolia,Talisia grandifolia,1,1,False,FALSE,FALSE,FALSE,
Talisia tiricensis,Talisia tiricensis,1,1,False,FALSE,FALSE,FALSE,
Talisia humilis,Talisia humilis,1,1,False,FALSE,FALSE,FALSE,
Tamaricaria elegans,Tamaricaria elegans,1,1,False,FALSE,FALSE,FALSE,
Tamarindus indica,Tamarindus indica,1,1,False,FALSE,FALSE,FALSE,
Tamariscus gallicus,Tamariscus gallicus,1,1,False,FALSE,FALSE,FALSE,
Tamarix parviflora,Tamarix parviflora,1,1,False,FALSE,FALSE,FALSE,
Tamarix ramosissima,Tamarix ramosissima,1,1,False,FALSE,FALSE,FALSE,
Tamarix hispanica,Tamarix hispanica,1,1,False,FALSE,FALSE,FALSE,
Tamarix senegalensis,Tamarix senegalensis,1,1,False,FALSE,FALSE,FALSE,
Tamarix lucronensis,Tamarix lucronensis,1,1,False,FALSE,FALSE,FALSE,
Tamarix smyrnensis,Tamarix smyrnensis,1,1,False,FALSE,FALSE,FALSE,
Tamarix tetragyna,Tamarix tetragyna,1,1,False,FALSE,FALSE,FALSE,
Tamarix florida,Tamarix florida,1,1,False,FALSE,FALSE,FALSE,
Tamarix germanica,Tamarix germanica,1,1,False,FALSE,FALSE,FALSE,
Tamarix anglica,Tamarix anglica,1,1,False,FALSE,FALSE,FALSE,
Tamarix laxa,Tamarix laxa,1,1,False,FALSE,FALSE,FALSE,
Tamarix orientalis,Tamarix orientalis,1,1,False,FALSE,FALSE,FALSE,
Tamarix hohenackeri,Tamarix hohenackeri,1,1,False,FALSE,FALSE,FALSE,
Tamarix nilotica,Tamarix nilotica,1,1,False,FALSE,FALSE,FALSE,
Tamarix aphylla,Tamarix aphylla,1,1,False,FALSE,FALSE,FALSE,
Tamarix hispida,Tamarix hispida,1,1,False,FALSE,FALSE,FALSE,
Tamarix gallica,Tamarix gallica,1,1,False,FALSE,FALSE,FALSE,
Tamarix meyeri,Tamarix meyeri,1,1,False,FALSE,FALSE,FALSE,
Tamarix speciosa,Tamarix speciosa,1,1,False,FALSE,FALSE,FALSE,
Tamarix songarica,Tamarix songarica,1,1,False,FALSE,FALSE,FALSE,
Tamarix usneoides,Tamarix usneoides,1,1,False,FALSE,FALSE,FALSE,
Tamarix leptostachya,Tamarix leptostachys,1,1,False,FALSE,FALSE,FALSE,
Tamarix arabica,Tamarix arabica,1,1,False,FALSE,FALSE,FALSE,
Tamarix africana,Tamarix africana,1,1,False,FALSE,FALSE,FALSE,
Tamarix chinensis,Tamarix chinensis,1,1,False,FALSE,FALSE,FALSE,
Tamarix rubella,Tamarix rubella,1,1,False,FALSE,FALSE,FALSE,
Tamarix pallasii,Tamarix pallasii,1,1,False,FALSE,FALSE,FALSE,
Tamarix odessana,Tamarix odessana,1,1,False,FALSE,FALSE,FALSE,
Tamaulipa azurea,Tamaulipa azurea,1,1,False,FALSE,FALSE,FALSE,
Tambourissa religiosa,Tambourissa religiosa,1,1,False,FALSE,FALSE,FALSE,
Tambourissa elliptica,Tambourissa elliptica,1,1,False,FALSE,FALSE,FALSE,
Tambourissa quadrifida,Tambourissa quadrifida,1,1,False,FALSE,FALSE,FALSE,
Tamridaea capsulifera,Tamridaea capsulifera,1,1,False,FALSE,FALSE,FALSE,
Tanacetum glanduliferum,Tanacetum glanduliferum,1,1,False,FALSE,FALSE,FALSE,
Tanacetum millefolium,Tanacetum millefolium,1,1,False,FALSE,FALSE,FALSE,
Tanacetum bipinnatum,Tanacetum bipinnatum,1,1,False,FALSE,FALSE,FALSE,
Tanacetum vulgare,Tanacetum vulgare,1,1,False,FALSE,FALSE,FALSE,
Tanacetum microphyllum,Tanacetum microphyllum,1,1,False,FALSE,FALSE,FALSE,
Tanacetum parthenium,Tanacetum parthenium,1,1,False,FALSE,FALSE,FALSE,
Tanacetum cinereum,Tanacetum cinereum,1,1,False,FALSE,FALSE,FALSE,
Tanacetum corymbosum,Tanacetum corymbosum,1,1,False,FALSE,FALSE,FALSE,
Tanacetum macrophyllum,Tanacetum macrophyllum,1,1,False,FALSE,FALSE,FALSE,
Tanacetum aureum,Tanacetum aureum,1,1,False,FALSE,FALSE,FALSE,
Tanacetum cinerariifolium,Tanacetum cinerariifolium,1,1,False,FALSE,FALSE,FALSE,
Tanghinia venenifera,Tanghinia venenifera,1,1,False,FALSE,FALSE,FALSE,
Tannodia cordifolia,Tannodia cordifolia,1,1,False,FALSE,FALSE,FALSE,
Tannodia tenuifolia,Tannodia tenuifolia,1,1,False,FALSE,FALSE,FALSE,
Tannodia perrieri,Tannodia perrieri,1,1,False,FALSE,FALSE,FALSE,
Taonabo oocarpa,Taonabo oocarpa,1,1,False,FALSE,FALSE,FALSE,
Taonabo sphaerocarpa,Taonabo sphaerocarpa,1,1,False,FALSE,FALSE,FALSE,
Tapeinochilos ananassae,Tapeinochilos ananassae,1,1,False,FALSE,FALSE,FALSE,
Tapeinochilos hollrungii,Tapeinochilos hollrungii,1,1,False,FALSE,FALSE,FALSE,
Tapinanthus oleifolius,Tapinanthus oleifolius,1,1,False,FALSE,FALSE,FALSE,
Tapinanthus sansibarensis,Tapinanthus sansibarensis,1,1,False,FALSE,FALSE,FALSE,
Tapirira mexicana,Tapirira mexicana,1,1,False,FALSE,FALSE,FALSE,
Tapirira macrophylla,Tapirira macrophylla,1,1,False,FALSE,FALSE,FALSE,
Tapirira obtusa,Tapirira obtusa,1,1,False,FALSE,FALSE,FALSE,
Tapirira brenesii,Tapirira brenesii,1,1,False,FALSE,FALSE,FALSE,
Tapirira guianensis,Tapirira guianensis,1,1,False,FALSE,FALSE,FALSE,
Tapirira myriantha,Tapirira myriantha,1,1,False,FALSE,FALSE,FALSE,
Tapirira pearcei,Tapirira pearcei,1,1,False,FALSE,FALSE,FALSE,
Tapirira pao-pombo,Tapirira pao-pombo,1,1,False,FALSE,FALSE,FALSE,
Tapirira marchandii,Tapirira marchandii,1,1,False,FALSE,FALSE,FALSE,
Tapirira peckoltiana,Tapirira peckoltiana,1,1,False,FALSE,FALSE,FALSE,
Tapirira edulis,Tapirira edulis,1,1,False,FALSE,FALSE,FALSE,
Tapiscia sinensis,Tapiscia sinensis,1,1,False,FALSE,FALSE,FALSE,
Tapura guianensis,Tapura guianensis,1,1,False,FALSE,FALSE,FALSE,
Tapura amazonica,Tapura amazonica,1,1,False,FALSE,FALSE,FALSE,
Tapura fischeri,Tapura fischeri,1,1,False,FALSE,FALSE,FALSE,
Tapura ciliata,Tapura ciliata,1,1,False,FALSE,FALSE,FALSE,
Taralea oppositifolia,Taralea oppositifolia,1,1,False,FALSE,FALSE,FALSE,
Tarasa tarapacana,Tarasa tarapacana,1,1,False,FALSE,FALSE,FALSE,
Tarasa tenella,Tarasa tenella,1,1,False,FALSE,FALSE,FALSE,
Tarasa rahmeri,Tarasa rahmeri,1,1,False,FALSE,FALSE,FALSE,
Tarasa odonellii,Tarasa odonellii,1,1,False,FALSE,FALSE,FALSE,
Tarasa operculata,Tarasa operculata,1,1,False,FALSE,FALSE,FALSE,
Tarasa geranioides,Tarasa geranioides,1,1,False,FALSE,FALSE,FALSE,
Tarasa antofagastana,Tarasa antofagastana,1,1,False,FALSE,FALSE,FALSE,
Taraxacum japonicum,Taraxacum japonicum,1,1,False,FALSE,FALSE,FALSE,
Taraxacum parnassicum,Taraxacum parnassicum,1,1,False,FALSE,FALSE,FALSE,
Taraxacum bessarabicum,Taraxacum bessarabicum,1,1,False,FALSE,FALSE,FALSE,
Taraxacum croceum,Taraxacum croceum,1,1,False,FALSE,FALSE,FALSE,
Taraxacum leucanthum,Taraxacum leucanthum,1,1,False,FALSE,FALSE,FALSE,
Taraxacum gilliesii,Taraxacum gilliesii,1,1,False,FALSE,FALSE,FALSE,
Taraxacum erythrospermum,Taraxacum erythrospermum,1,1,False,FALSE,FALSE,FALSE,
Taraxacum stevenii,Taraxacum stevenii,1,1,False,FALSE,FALSE,FALSE,
Taraxacum syriacum,Taraxacum syriacum,1,1,False,FALSE,FALSE,FALSE,
Taraxacum alaskanum,Taraxacum alaskanum,1,1,False,FALSE,FALSE,FALSE,
Taraxacum mongolicum,Taraxacum mongolicum,1,1,False,FALSE,FALSE,FALSE,
Taraxacum magellanicum,Taraxacum magellanicum,1,1,False,FALSE,FALSE,FALSE,
Taraxacum ceratophorum,Taraxacum ceratophorum,1,1,False,FALSE,FALSE,FALSE,
Taraxia ovata,Taraxia ovata,1,1,False,FALSE,FALSE,FALSE,
Taraxia tanacetifolia,Taraxia tanacetifolia,1,1,False,FALSE,FALSE,FALSE,
Tarchonanthus camphoratus,Tarchonanthus camphoratus,1,1,False,FALSE,FALSE,FALSE,
Tarenaya spinosa,Tarenaya spinosa,1,1,False,FALSE,FALSE,FALSE,
Tarenaya hassleriana,Tarenaya hassleriana,1,1,False,FALSE,FALSE,FALSE,
Tarenna drummondii,Tarenna drummondii,1,1,False,FALSE,FALSE,FALSE,
Tarenna incana,Tarenna incana,1,1,False,FALSE,FALSE,FALSE,
Tarenna mollissima,Tarenna mollissima,1,1,False,FALSE,FALSE,FALSE,
Tasmannia insipida,Tasmannia insipida,1,1,False,FALSE,FALSE,FALSE,
Tasmannia glaucifolia,Tasmannia glaucifolia,1,1,False,FALSE,FALSE,FALSE,
Tasmannia purpurascens,Tasmannia purpurascens,1,1,False,FALSE,FALSE,FALSE,
Tasmannia xerophila,Tasmannia xerophila,1,1,False,FALSE,FALSE,FALSE,
Tasmannia piperita,Tasmannia piperita,1,1,False,FALSE,FALSE,FALSE,
Tasmannia lanceolata,Tasmannia lanceolata,1,1,False,FALSE,FALSE,FALSE,
Tatianyx arnacites,Tatianyx arnacites,1,1,False,FALSE,FALSE,FALSE,
Tauscheria lasiocarpa,Tauscheria lasiocarpa,1,1,False,FALSE,FALSE,FALSE,
Tauschia parishii,Tauschia parishii,1,1,False,FALSE,FALSE,FALSE,
Tauschia glauca,Tauschia glauca,1,1,False,FALSE,FALSE,FALSE,
Taverniera spartea,Taverniera spartea,1,1,False,FALSE,FALSE,FALSE,
Taxandria marginata,Taxandria marginata,1,1,False,FALSE,FALSE,FALSE,
Taxandria linearifolia,Taxandria linearifolia,1,1,False,FALSE,FALSE,FALSE,
Taxandria spathulata,Taxandria spathulata,1,1,False,FALSE,FALSE,FALSE,
Taxandria floribunda,Taxandria floribunda,1,1,False,FALSE,FALSE,FALSE,
Taxandria juniperina,Taxandria juniperina,1,1,False,FALSE,FALSE,FALSE,
Taxandria parviceps,Taxandria parviceps,1,1,False,FALSE,FALSE,FALSE,
Taxodium distichum,Taxodium distichum,1,1,False,FALSE,FALSE,FALSE,
Taxodium japonicum,Taxodium japonicum,1,1,False,FALSE,FALSE,FALSE,
Taxodium mucronatum,Taxodium mucronatum,1,1,False,FALSE,FALSE,FALSE,
Taxus chinensis,Taxus chinensis,1,1,False,FALSE,FALSE,FALSE,
Taxus floridana,Taxus floridana,1,1,False,FALSE,FALSE,FALSE,
Taxus hibernica,Taxus hibernica,1,1,False,FALSE,FALSE,FALSE,
Taxus canadensis,Taxus canadensis,1,1,False,FALSE,FALSE,FALSE,
Taxus wallichiana,Taxus wallichiana,1,1,False,FALSE,FALSE,FALSE,
Taxus tardiva,Taxus tardiva,1,1,False,FALSE,FALSE,FALSE,
Taxus contorta,Taxus contorta,1,1,False,FALSE,FALSE,FALSE,
Taxus baccata,Taxus baccata,1,1,False,FALSE,FALSE,FALSE,
Taxus brevifolia,Taxus brevifolia,1,1,False,FALSE,FALSE,FALSE,
Taxus globosa,Taxus globosa,1,1,False,FALSE,FALSE,FALSE,
Taxus tomentosa,Taxus tomentosa,1,1,False,FALSE,FALSE,FALSE,
Taxus adpressa,Taxus adpressa,1,1,False,FALSE,FALSE,FALSE,
Taxus cuspidata,Taxus cuspidata,1,1,False,FALSE,FALSE,FALSE,
Teclea simplicifolia,Teclea simplicifolia,1,1,False,FALSE,FALSE,FALSE,
Tecoma africana,Tecoma africana,1,1,False,FALSE,FALSE,FALSE,
Tecoma impetiginosa,Tecoma impetiginosa,1,1,False,FALSE,FALSE,FALSE,
Tecoma ipe,Tecoma ipe,1,1,False,FALSE,FALSE,FALSE,
Tecoma caraiba,Tecoma caraiba,1,1,False,FALSE,FALSE,FALSE,
Tecoma evenia,Tecoma evenia,1,1,False,FALSE,FALSE,FALSE,
Tecoma hassleri,Tecoma hassleri,1,1,False,FALSE,FALSE,FALSE,
Tecoma leucoxylon,Tecoma leucoxylon,1,1,False,FALSE,FALSE,FALSE,
Tecoma avellanedae,Tecoma avellanedae,1,1,False,FALSE,FALSE,FALSE,
Tecoma grandiflora,Tecoma grandiflora,1,1,False,FALSE,FALSE,FALSE,
Tecoma palmeri,Tecoma palmeri,1,1,False,FALSE,FALSE,FALSE,
Tecoma australis,Tecoma australis,1,1,False,FALSE,FALSE,FALSE,
Tecoma capensis,Tecoma capensis,1,1,False,FALSE,FALSE,FALSE,
Tecoma tronadora,Tecoma tronadora,1,1,False,FALSE,FALSE,FALSE,
Tecoma stans,Tecoma stans,1,1,False,FALSE,FALSE,FALSE,
Tecoma pentaphylla,Tecoma pentaphylla,1,1,False,FALSE,FALSE,FALSE,
Tecoma jasminoides,Tecoma jasminoides,1,1,False,FALSE,FALSE,FALSE,
Tecophilaea violiflora,Tecophilaea violiflora,1,1,False,FALSE,FALSE,FALSE,
Tecophilaea cyanocrocus,Tecophilaea cyanocrocus,1,1,False,FALSE,FALSE,FALSE,
Tectaria yunnanensis,Tectaria yunnanensis,1,1,False,FALSE,FALSE,FALSE,
Tectaria decurrens,Tectaria decurrens,1,1,False,FALSE,FALSE,FALSE,
Tectaria incisa,Tectaria incisa,1,1,False,FALSE,FALSE,FALSE,
Tectaria gaudichaudii,Tectaria gaudichaudii,1,1,False,FALSE,FALSE,FALSE,
Tectaria variolosa,Tectaria variolosa,1,1,False,FALSE,FALSE,FALSE,
Tecticornia disarticulata,Tecticornia disarticulata,1,1,False,FALSE,FALSE,FALSE,
Tecticornia australasica,Tecticornia australasica,1,1,False,FALSE,FALSE,FALSE,
Tectona hamiltoniana,Tectona hamiltoniana,1,1,False,FALSE,FALSE,FALSE,
Tectona grandis,Tectona grandis,1,1,False,FALSE,FALSE,FALSE,
Tecunumania quetzalteca,Tecunumania quetzalteca,1,1,False,FALSE,FALSE,FALSE,
Teedia lucida,Teedia lucida,1,1,False,FALSE,FALSE,FALSE,
Teesdalia nudicaulis,Teesdalia nudicaulis,1,1,False,FALSE,FALSE,FALSE,
Teijsmanniodendron pendulum,Teijsmanniodendron pendulum,1,1,False,FALSE,FALSE,FALSE,
Teijsmanniodendron simplicifolium,Teijsmanniodendron simplicifolium,1,1,False,FALSE,FALSE,FALSE,
Teijsmanniodendron pteropodum,Teijsmanniodendron pteropodum,1,1,False,FALSE,FALSE,FALSE,
Teijsmanniodendron bogoriense,Teijsmanniodendron bogoriense,1,1,False,FALSE,FALSE,FALSE,
Telanthera dolichocephala,Telanthera dolichocephala,1,1,False,FALSE,FALSE,FALSE,
Telekia speciosa,Telekia speciosa,1,1,False,FALSE,FALSE,FALSE,
Telesonix heucheriformis,Telesonix heucheriformis,1,1,False,FALSE,FALSE,FALSE,
Telfairia occidentalis,Telfairia occidentalis,1,1,False,FALSE,FALSE,FALSE,
Telfairia pedata,Telfairia pedata,1,1,False,FALSE,FALSE,FALSE,
Teline linifolia,Teline linifolia,1,1,False,FALSE,FALSE,FALSE,
Teline nervosa,Teline nervosa,1,1,False,FALSE,FALSE,FALSE,
Telipogon pulcher,Telipogon pulcher,1,1,False,FALSE,FALSE,FALSE,
Telipogon nervosus,Telipogon nervosus,1,1,False,FALSE,FALSE,FALSE,
Telipogon endresianum,Telipogon endresianus,1,1,True,FALSE,FALSE,FALSE,
Telipogon parvulus,Telipogon parvulus,1,1,False,FALSE,FALSE,FALSE,
Telipogon acicularis,Telipogon acicularis,1,1,False,FALSE,FALSE,FALSE,
Telipogon biolleyi,Telipogon biolleyi,1,1,False,FALSE,FALSE,FALSE,
Telipogon pogonostalix,Telipogon pogonostalix,1,1,False,FALSE,FALSE,FALSE,
Telipogon bowmanii,Telipogon bowmanii,1,1,False,FALSE,FALSE,FALSE,
Telitoxicum peruvianum,Telitoxicum peruvianum,1,1,False,FALSE,FALSE,FALSE,
Tellima grandiflora,Tellima grandiflora,1,1,False,FALSE,FALSE,FALSE,
Tellima heterophylla,Tellima heterophylla,1,1,False,FALSE,FALSE,FALSE,
Telopea oreades,Telopea oreades,1,1,False,FALSE,FALSE,FALSE,
Telopea speciosissima,Telopea speciosissima,1,1,False,FALSE,FALSE,FALSE,
Telosiphonia hypoleuca,Telosiphonia hypoleuca,1,1,False,FALSE,FALSE,FALSE,
Telosiphonia brachysiphon,Telosiphonia brachysiphon,1,1,False,FALSE,FALSE,FALSE,
Telosiphonia nacapulensis,Telosiphonia nacapulensis,1,1,False,FALSE,FALSE,FALSE,
Temnadenia violacea,Temnadenia violacea,1,1,False,FALSE,FALSE,FALSE,
Temnadenia odorifera,Temnadenia odorifera,1,1,False,FALSE,FALSE,FALSE,
Temnadenia stellaris,Temnadenia stellaris,1,1,False,FALSE,FALSE,FALSE,
Templetonia retusa,Templetonia retusa,1,1,False,FALSE,FALSE,FALSE,
Templetonia egena,Templetonia egena,1,1,False,FALSE,FALSE,FALSE,
Templetonia hookeri,Templetonia hookeri,1,1,False,FALSE,FALSE,FALSE,
Tenaxia stricta,Tenaxia stricta,1,1,False,FALSE,FALSE,FALSE,
Tenaxia dura,Tenaxia dura,1,1,False,FALSE,FALSE,FALSE,
Tephrocactus articulatus,Tephrocactus articulatus,1,1,False,FALSE,FALSE,FALSE,
Tephroseris rufa,Tephroseris rufa,1,1,False,FALSE,FALSE,FALSE,
